TransactionNo,Items,DateTime,Daypart,DayType,Quantity,Price
4874,Soup,18-01-2017 11:52,Morning,Weekday,5,58
4874,Pastry,18-01-2017 11:52,Morning,Weekday,4,54
4874,Tea,18-01-2017 11:52,Morning,Weekday,5,39
4875,Sandwich,18-01-2017 11:55,Morning,Weekday,1,39
4875,Alfajores,18-01-2017 11:55,Morning,Weekday,3,92
4876,Sandwich,18-01-2017 12:23,Afternoon,Weekday,4,39
4877,Bread,18-01-2017 13:11,Afternoon,Weekday,5,35
4877,Focaccia,18-01-2017 13:11,Afternoon,Weekday,4,32
4878,Coffee,18-01-2017 13:21,Afternoon,Weekday,4,43
4878,Juice,18-01-2017 13:21,Afternoon,Weekday,5,57
4878,Sandwich,18-01-2017 13:21,Afternoon,Weekday,5,39
4878,Crisps,18-01-2017 13:21,Afternoon,Weekday,2,81
4879,Tea,18-01-2017 13:53,Afternoon,Weekday,4,39
4879,Coffee,18-01-2017 13:53,Afternoon,Weekday,4,43
4879,Soup,18-01-2017 13:53,Afternoon,Weekday,2,58
4879,Salad,18-01-2017 13:53,Afternoon,Weekday,1,69
4880,Coffee,18-01-2017 14:00,Afternoon,Weekday,3,43
4880,Cookies,18-01-2017 14:00,Afternoon,Weekday,5,72
4881,Tea,18-01-2017 14:12,Afternoon,Weekday,2,39
4881,Cookies,18-01-2017 14:12,Afternoon,Weekday,1,72
4882,Cake,18-01-2017 15:04,Afternoon,Weekday,3,49
4883,Cake,18-01-2017 15:09,Afternoon,Weekday,4,49
4883,Coffee,18-01-2017 15:09,Afternoon,Weekday,2,43
4883,Coke,18-01-2017 15:09,Afternoon,Weekday,2,65
4883,Tea,18-01-2017 15:09,Afternoon,Weekday,2,39
4884,Coffee,18-01-2017 15:24,Afternoon,Weekday,3,43
4884,Jammie Dodgers,18-01-2017 15:24,Afternoon,Weekday,1,50
4885,Coke,18-01-2017 15:26,Afternoon,Weekday,1,65
4885,Sandwich,18-01-2017 15:26,Afternoon,Weekday,2,39
4886,Medialuna,18-01-2017 15:54,Afternoon,Weekday,5,37
4886,Cookies,18-01-2017 15:54,Afternoon,Weekday,2,72
4886,Juice,18-01-2017 15:54,Afternoon,Weekday,3,57
4886,Ella's Kitchen Pouches,18-01-2017 15:54,Afternoon,Weekday,3,39
4886,Tea,18-01-2017 15:54,Afternoon,Weekday,1,39
4887,Muffin,18-01-2017 16:01,Afternoon,Weekday,5,71
4887,Jammie Dodgers,18-01-2017 16:01,Afternoon,Weekday,3,50
4887,Cake,18-01-2017 16:01,Afternoon,Weekday,1,49
4887,Bread,18-01-2017 16:01,Afternoon,Weekday,2,35
4887,Hot chocolate,18-01-2017 16:01,Afternoon,Weekday,4,97
4888,Coffee,18-01-2017 16:17,Afternoon,Weekday,4,43
4888,Coffee,18-01-2017 16:17,Afternoon,Weekday,5,43
4888,Cake,18-01-2017 16:17,Afternoon,Weekday,3,49
4889,Cake,18-01-2017 16:20,Afternoon,Weekday,5,49
4890,Cake,18-01-2017 16:22,Afternoon,Weekday,5,49
4890,Tea,18-01-2017 16:22,Afternoon,Weekday,1,39
4891,Coffee,18-01-2017 16:56,Afternoon,Weekday,1,43
4891,Tea,18-01-2017 16:56,Afternoon,Weekday,1,39
4891,Coffee,18-01-2017 16:56,Afternoon,Weekday,5,43
4891,Cake,18-01-2017 16:56,Afternoon,Weekday,3,49
4891,Cookies,18-01-2017 16:56,Afternoon,Weekday,5,72
4892,Cookies,18-01-2017 17:01,Evening,Weekday,4,72
4892,Tea,18-01-2017 17:01,Evening,Weekday,4,39
4893,Focaccia,18-01-2017 18:28,Evening,Weekday,5,32
4893,Fudge,18-01-2017 18:28,Evening,Weekday,3,42
4894,Pastry,19-01-2017 08:38,Morning,Weekday,1,54
4894,Toast,19-01-2017 08:38,Morning,Weekday,5,96
4894,Coffee,19-01-2017 08:38,Morning,Weekday,1,43
4895,Tea,19-01-2017 09:13,Morning,Weekday,5,39
4895,Sandwich,19-01-2017 09:13,Morning,Weekday,5,39
4896,Tea,19-01-2017 09:37,Morning,Weekday,5,39
4896,Hot chocolate,19-01-2017 09:37,Morning,Weekday,2,97
4896,Spanish Brunch,19-01-2017 09:37,Morning,Weekday,4,56
4896,Granola,19-01-2017 09:37,Morning,Weekday,2,69
4896,Sandwich,19-01-2017 09:37,Morning,Weekday,1,39
4897,Coffee,19-01-2017 09:48,Morning,Weekday,4,43
4897,Medialuna,19-01-2017 09:48,Morning,Weekday,2,37
4898,Bread,19-01-2017 09:51,Morning,Weekday,3,35
4899,Coffee,19-01-2017 09:54,Morning,Weekday,4,43
4900,Coffee,19-01-2017 10:05,Morning,Weekday,1,43
4900,Toast,19-01-2017 10:05,Morning,Weekday,3,96
4901,Coffee,19-01-2017 10:09,Morning,Weekday,1,43
4901,Coffee,19-01-2017 10:09,Morning,Weekday,2,43
4901,Pastry,19-01-2017 10:09,Morning,Weekday,3,54
4902,Bread,19-01-2017 10:16,Morning,Weekday,1,35
4903,Farm House,19-01-2017 10:28,Morning,Weekday,1,52
4904,Bread,19-01-2017 10:31,Morning,Weekday,4,35
4904,Cookies,19-01-2017 10:31,Morning,Weekday,5,72
4905,Bread,19-01-2017 10:33,Morning,Weekday,3,35
4906,Hot chocolate,19-01-2017 10:38,Morning,Weekday,4,97
4906,Hot chocolate,19-01-2017 10:38,Morning,Weekday,3,97
4906,Cake,19-01-2017 10:38,Morning,Weekday,5,49
4907,Pastry,19-01-2017 10:46,Morning,Weekday,3,54
4907,Cake,19-01-2017 10:46,Morning,Weekday,5,49
4907,Mineral water,19-01-2017 10:46,Morning,Weekday,5,66
4908,Tea,19-01-2017 10:58,Morning,Weekday,5,39
4909,Tea,19-01-2017 11:04,Morning,Weekday,3,39
4909,Jammie Dodgers,19-01-2017 11:04,Morning,Weekday,5,50
4909,Cake,19-01-2017 11:04,Morning,Weekday,3,49
4909,Juice,19-01-2017 11:04,Morning,Weekday,1,57
4910,Tiffin,19-01-2017 11:05,Morning,Weekday,4,99
4911,Cake,19-01-2017 11:09,Morning,Weekday,5,49
4911,Muffin,19-01-2017 11:09,Morning,Weekday,2,71
4912,Coffee,19-01-2017 11:13,Morning,Weekday,4,43
4912,Coke,19-01-2017 11:13,Morning,Weekday,3,65
4912,Juice,19-01-2017 11:13,Morning,Weekday,2,57
4912,Truffles,19-01-2017 11:13,Morning,Weekday,1,64
4912,Medialuna,19-01-2017 11:13,Morning,Weekday,1,37
4913,Coffee,19-01-2017 11:18,Morning,Weekday,5,43
4914,Coffee,19-01-2017 11:18,Morning,Weekday,4,43
4915,Coffee,19-01-2017 11:28,Morning,Weekday,4,43
4915,Coffee,19-01-2017 11:28,Morning,Weekday,1,43
4916,Coffee,19-01-2017 11:28,Morning,Weekday,3,43
4917,Coffee,19-01-2017 11:34,Morning,Weekday,1,43
4917,Pastry,19-01-2017 11:34,Morning,Weekday,5,54
4918,Cake,19-01-2017 11:47,Morning,Weekday,4,49
4918,Coffee,19-01-2017 11:47,Morning,Weekday,5,43
4919,Bread,19-01-2017 11:52,Morning,Weekday,1,35
4919,Tiffin,19-01-2017 11:52,Morning,Weekday,4,99
4920,Scandinavian,19-01-2017 11:55,Morning,Weekday,5,43
4920,Bread,19-01-2017 11:55,Morning,Weekday,4,35
4921,Coffee,19-01-2017 11:55,Morning,Weekday,3,43
4921,Tea,19-01-2017 11:55,Morning,Weekday,2,39
4921,Alfajores,19-01-2017 11:55,Morning,Weekday,4,92
4922,Chicken Stew,19-01-2017 11:59,Morning,Weekday,1,79
4923,Coffee,19-01-2017 12:00,Afternoon,Weekday,1,43
4924,Coffee,19-01-2017 12:02,Afternoon,Weekday,1,43
4924,Juice,19-01-2017 12:02,Afternoon,Weekday,1,57
4924,Medialuna,19-01-2017 12:02,Afternoon,Weekday,4,37
4924,Crisps,19-01-2017 12:02,Afternoon,Weekday,4,81
4925,Coffee,19-01-2017 12:22,Afternoon,Weekday,3,43
4926,Farm House,19-01-2017 12:25,Afternoon,Weekday,5,52
4927,Salad,19-01-2017 12:37,Afternoon,Weekday,4,69
4927,Coffee,19-01-2017 12:37,Afternoon,Weekday,2,43
4928,Bread,19-01-2017 12:50,Afternoon,Weekday,1,35
4929,Bread,19-01-2017 12:54,Afternoon,Weekday,4,35
4929,Medialuna,19-01-2017 12:54,Afternoon,Weekday,4,37
4930,Coffee,19-01-2017 13:15,Afternoon,Weekday,2,43
4930,Coffee,19-01-2017 13:15,Afternoon,Weekday,1,43
4930,Sandwich,19-01-2017 13:15,Afternoon,Weekday,3,39
4931,Hot chocolate,19-01-2017 13:20,Afternoon,Weekday,3,97
4931,Chicken Stew,19-01-2017 13:20,Afternoon,Weekday,4,79
4932,Coffee,19-01-2017 13:24,Afternoon,Weekday,1,43
4932,Tea,19-01-2017 13:24,Afternoon,Weekday,5,39
4932,Sandwich,19-01-2017 13:24,Afternoon,Weekday,4,39
4932,Medialuna,19-01-2017 13:24,Afternoon,Weekday,1,37
4933,Bread,19-01-2017 13:43,Afternoon,Weekday,1,35
4933,Tea,19-01-2017 13:43,Afternoon,Weekday,2,39
4933,Chicken Stew,19-01-2017 13:43,Afternoon,Weekday,1,79
4933,Soup,19-01-2017 13:43,Afternoon,Weekday,2,58
4933,Cake,19-01-2017 13:43,Afternoon,Weekday,1,49
4933,Pastry,19-01-2017 13:43,Afternoon,Weekday,4,54
4933,Alfajores,19-01-2017 13:43,Afternoon,Weekday,5,92
4933,Focaccia,19-01-2017 13:43,Afternoon,Weekday,3,32
4934,Bread,19-01-2017 13:50,Afternoon,Weekday,4,35
4934,Coffee,19-01-2017 13:50,Afternoon,Weekday,1,43
4934,Soup,19-01-2017 13:50,Afternoon,Weekday,5,58
4934,Muffin,19-01-2017 13:50,Afternoon,Weekday,2,71
4935,Bread,19-01-2017 13:50,Afternoon,Weekday,2,35
4936,Coffee,19-01-2017 14:30,Afternoon,Weekday,2,43
4936,Tea,19-01-2017 14:30,Afternoon,Weekday,3,39
4936,Cake,19-01-2017 14:30,Afternoon,Weekday,4,49
4937,Sandwich,19-01-2017 14:33,Afternoon,Weekday,4,39
4937,Sandwich,19-01-2017 14:33,Afternoon,Weekday,3,39
4937,Coffee,19-01-2017 14:33,Afternoon,Weekday,4,43
4937,Tea,19-01-2017 14:33,Afternoon,Weekday,4,39
4938,Coffee,19-01-2017 14:34,Afternoon,Weekday,1,43
4938,Coffee,19-01-2017 14:34,Afternoon,Weekday,1,43
4939,Bread,19-01-2017 14:49,Afternoon,Weekday,5,35
4940,Coffee,19-01-2017 14:52,Afternoon,Weekday,5,43
4941,Bread,19-01-2017 14:53,Afternoon,Weekday,1,35
4942,Hot chocolate,19-01-2017 15:25,Afternoon,Weekday,2,97
4943,Coffee,19-01-2017 15:27,Afternoon,Weekday,5,43
4943,Bread,19-01-2017 15:27,Afternoon,Weekday,5,35
4943,Tiffin,19-01-2017 15:27,Afternoon,Weekday,3,99
4943,Bread,19-01-2017 15:27,Afternoon,Weekday,5,35
4944,Hot chocolate,19-01-2017 15:29,Afternoon,Weekday,1,97
4945,Hot chocolate,19-01-2017 15:41,Afternoon,Weekday,5,97
4945,Coffee,19-01-2017 15:41,Afternoon,Weekday,4,43
4945,Tiffin,19-01-2017 15:41,Afternoon,Weekday,5,99
4946,Coffee,19-01-2017 15:50,Afternoon,Weekday,5,43
4946,Cookies,19-01-2017 15:50,Afternoon,Weekday,2,72
4946,Bread,19-01-2017 15:50,Afternoon,Weekday,5,35
4948,Farm House,19-01-2017 17:21,Evening,Weekday,3,52
4949,Afternoon with the baker,20-01-2017 08:51,Morning,Weekday,4,34
4949,Coffee,20-01-2017 08:51,Morning,Weekday,1,43
4949,Scandinavian,20-01-2017 08:51,Morning,Weekday,4,43
4950,Coffee,20-01-2017 08:53,Morning,Weekday,5,43
4950,Bread,20-01-2017 08:53,Morning,Weekday,4,35
4951,Coffee,20-01-2017 08:56,Morning,Weekday,1,43
4951,Tea,20-01-2017 08:56,Morning,Weekday,5,39
4951,Toast,20-01-2017 08:56,Morning,Weekday,5,96
4952,Coffee,20-01-2017 08:58,Morning,Weekday,5,43
4952,Toast,20-01-2017 08:58,Morning,Weekday,3,96
4953,Coffee,20-01-2017 08:58,Morning,Weekday,5,43
4954,Coffee,20-01-2017 08:59,Morning,Weekday,3,43
4954,Toast,20-01-2017 08:59,Morning,Weekday,2,96
4955,Coffee,20-01-2017 09:12,Morning,Weekday,5,43
4955,Medialuna,20-01-2017 09:12,Morning,Weekday,5,37
4956,Coffee,20-01-2017 09:19,Morning,Weekday,1,43
4957,Cake,20-01-2017 09:35,Morning,Weekday,2,49
4958,Pastry,20-01-2017 09:37,Morning,Weekday,3,54
4958,Bread,20-01-2017 09:37,Morning,Weekday,2,35
4959,Coffee,20-01-2017 09:38,Morning,Weekday,5,43
4960,Bread,20-01-2017 09:41,Morning,Weekday,5,35
4961,Farm House,20-01-2017 09:52,Morning,Weekday,4,52
4962,Coffee,20-01-2017 09:56,Morning,Weekday,5,43
4962,Coffee,20-01-2017 09:56,Morning,Weekday,3,43
4962,Coffee,20-01-2017 09:56,Morning,Weekday,1,43
4962,Toast,20-01-2017 09:56,Morning,Weekday,1,96
4962,Cookies,20-01-2017 09:56,Morning,Weekday,3,72
4963,Pastry,20-01-2017 10:04,Morning,Weekday,5,54
4963,Coffee,20-01-2017 10:04,Morning,Weekday,1,43
4963,Coffee,20-01-2017 10:04,Morning,Weekday,4,43
4964,Coffee,20-01-2017 10:29,Morning,Weekday,1,43
4965,Bread,20-01-2017 10:32,Morning,Weekday,1,35
4966,Bread,20-01-2017 10:46,Morning,Weekday,1,35
4966,Tea,20-01-2017 10:46,Morning,Weekday,3,39
4966,Granola,20-01-2017 10:46,Morning,Weekday,3,69
4967,Bread,20-01-2017 10:54,Morning,Weekday,2,35
4967,Tea,20-01-2017 10:54,Morning,Weekday,4,39
4967,Scone,20-01-2017 10:54,Morning,Weekday,5,60
4967,Sandwich,20-01-2017 10:54,Morning,Weekday,4,39
4968,Coffee,20-01-2017 11:06,Morning,Weekday,5,43
4968,Coffee,20-01-2017 11:06,Morning,Weekday,1,43
4968,Pastry,20-01-2017 11:06,Morning,Weekday,3,54
4969,Pastry,20-01-2017 11:10,Morning,Weekday,1,54
4969,Pastry,20-01-2017 11:10,Morning,Weekday,2,54
4969,Coffee,20-01-2017 11:10,Morning,Weekday,1,43
4969,Coffee,20-01-2017 11:10,Morning,Weekday,3,43
4969,Bread,20-01-2017 11:10,Morning,Weekday,1,35
4971,Bread,20-01-2017 11:32,Morning,Weekday,2,35
4972,Bread,20-01-2017 11:40,Morning,Weekday,1,35
4973,Muffin,20-01-2017 11:42,Morning,Weekday,1,71
4973,Muffin,20-01-2017 11:42,Morning,Weekday,5,71
4974,Farm House,20-01-2017 12:01,Afternoon,Weekday,5,52
4975,Coffee,20-01-2017 12:03,Afternoon,Weekday,3,43
4975,Tea,20-01-2017 12:03,Afternoon,Weekday,4,39
4975,Scone,20-01-2017 12:03,Afternoon,Weekday,5,60
4976,Coffee,20-01-2017 12:11,Afternoon,Weekday,3,43
4976,Coffee,20-01-2017 12:11,Afternoon,Weekday,1,43
4977,Bread,20-01-2017 12:14,Afternoon,Weekday,2,35
4978,Bread,20-01-2017 12:20,Afternoon,Weekday,3,35
4979,Coffee,20-01-2017 12:21,Afternoon,Weekday,1,43
4979,Scone,20-01-2017 12:21,Afternoon,Weekday,3,60
4980,Bread,20-01-2017 12:30,Afternoon,Weekday,4,35
4981,Chicken Stew,20-01-2017 12:30,Afternoon,Weekday,3,79
4982,Tea,20-01-2017 12:38,Afternoon,Weekday,2,39
4982,Tea,20-01-2017 12:38,Afternoon,Weekday,5,39
4982,Coffee,20-01-2017 12:38,Afternoon,Weekday,5,43
4983,Coffee,20-01-2017 12:46,Afternoon,Weekday,2,43
4983,Tea,20-01-2017 12:46,Afternoon,Weekday,2,39
4983,Scone,20-01-2017 12:46,Afternoon,Weekday,3,60
4984,Cake,20-01-2017 12:50,Afternoon,Weekday,5,49
4984,Pastry,20-01-2017 12:50,Afternoon,Weekday,5,54
4984,Farm House,20-01-2017 12:50,Afternoon,Weekday,5,52
4984,Scandinavian,20-01-2017 12:50,Afternoon,Weekday,3,43
4985,Smoothies,20-01-2017 13:01,Afternoon,Weekday,3,99
4985,Muffin,20-01-2017 13:01,Afternoon,Weekday,1,71
4986,Coffee,20-01-2017 13:11,Afternoon,Weekday,2,43
4986,Tea,20-01-2017 13:11,Afternoon,Weekday,3,39
4986,Sandwich,20-01-2017 13:11,Afternoon,Weekday,1,39
4986,Salad,20-01-2017 13:11,Afternoon,Weekday,2,69
4987,Sandwich,20-01-2017 13:12,Afternoon,Weekday,2,39
4987,Truffles,20-01-2017 13:12,Afternoon,Weekday,5,64
4988,Coffee,20-01-2017 13:16,Afternoon,Weekday,3,43
4988,Sandwich,20-01-2017 13:16,Afternoon,Weekday,1,39
4989,Bread,20-01-2017 13:17,Afternoon,Weekday,1,35
4989,Coffee,20-01-2017 13:17,Afternoon,Weekday,5,43
4990,Chicken Stew,20-01-2017 13:24,Afternoon,Weekday,1,79
4991,Bread,20-01-2017 13:47,Afternoon,Weekday,3,35
4991,Coffee,20-01-2017 13:47,Afternoon,Weekday,1,43
4991,Bread,20-01-2017 13:47,Afternoon,Weekday,3,35
4992,Coffee,20-01-2017 13:52,Afternoon,Weekday,3,43
4993,Coffee,20-01-2017 13:59,Afternoon,Weekday,5,43
4993,Sandwich,20-01-2017 13:59,Afternoon,Weekday,1,39
4994,Hot chocolate,20-01-2017 14:02,Afternoon,Weekday,4,97
4995,Medialuna,20-01-2017 14:15,Afternoon,Weekday,2,37
4996,Hot chocolate,20-01-2017 14:16,Afternoon,Weekday,2,97
4997,Coffee,20-01-2017 14:25,Afternoon,Weekday,3,43
4998,Cake,20-01-2017 14:33,Afternoon,Weekday,4,49
4999,Coffee,20-01-2017 14:37,Afternoon,Weekday,1,43
4999,Alfajores,20-01-2017 14:37,Afternoon,Weekday,4,92
5000,Bread,20-01-2017 14:38,Afternoon,Weekday,1,35
5000,Coffee,20-01-2017 14:38,Afternoon,Weekday,4,43
5001,Bread,20-01-2017 14:40,Afternoon,Weekday,1,35
5002,Bread,20-01-2017 14:47,Afternoon,Weekday,1,35
5002,Muffin,20-01-2017 14:47,Afternoon,Weekday,2,71
5003,Coffee,20-01-2017 15:10,Afternoon,Weekday,5,43
5003,Bread,20-01-2017 15:10,Afternoon,Weekday,2,35
5004,Coffee,20-01-2017 15:24,Afternoon,Weekday,4,43
5004,Coffee,20-01-2017 15:24,Afternoon,Weekday,2,43
5004,Cake,20-01-2017 15:24,Afternoon,Weekday,5,49
5005,Bread,20-01-2017 15:25,Afternoon,Weekday,2,35
5005,Muffin,20-01-2017 15:25,Afternoon,Weekday,5,71
5006,Tea,20-01-2017 15:32,Afternoon,Weekday,3,39
5006,Tiffin,20-01-2017 15:32,Afternoon,Weekday,4,99
5007,Coffee,20-01-2017 15:36,Afternoon,Weekday,5,43
5008,Bread,20-01-2017 15:53,Afternoon,Weekday,1,35
5008,Sandwich,20-01-2017 15:53,Afternoon,Weekday,4,39
5008,Tea,20-01-2017 15:53,Afternoon,Weekday,2,39
5009,Coffee,20-01-2017 15:59,Afternoon,Weekday,5,43
5009,Pastry,20-01-2017 15:59,Afternoon,Weekday,5,54
5010,Scandinavian,20-01-2017 16:01,Afternoon,Weekday,1,43
5011,Medialuna,20-01-2017 16:03,Afternoon,Weekday,5,37
5011,Vegan mincepie,20-01-2017 16:03,Afternoon,Weekday,3,44
5011,Juice,20-01-2017 16:03,Afternoon,Weekday,3,57
5011,Tea,20-01-2017 16:03,Afternoon,Weekday,5,39
5012,Coffee,20-01-2017 16:08,Afternoon,Weekday,3,43
5012,Scone,20-01-2017 16:08,Afternoon,Weekday,4,60
5013,Tea,20-01-2017 16:35,Afternoon,Weekday,3,39
5013,Brownie,20-01-2017 16:35,Afternoon,Weekday,4,83
5013,Raspberry shortbread sandwich,20-01-2017 16:35,Afternoon,Weekday,5,40
5014,Tea,20-01-2017 16:38,Afternoon,Weekday,3,39
5014,Sandwich,20-01-2017 16:38,Afternoon,Weekday,5,39
5015,Coffee,20-01-2017 16:48,Afternoon,Weekday,4,43
5015,Cookies,20-01-2017 16:48,Afternoon,Weekday,2,72
5016,Cookies,20-01-2017 16:53,Afternoon,Weekday,5,72
5017,Farm House,20-01-2017 16:54,Afternoon,Weekday,5,52
5018,Bread,20-01-2017 17:14,Evening,Weekday,1,35
5019,Bread,21-01-2017 08:54,Morning,Weekend,5,35
5020,Coffee,21-01-2017 08:56,Morning,Weekend,5,43
5020,Medialuna,21-01-2017 08:56,Morning,Weekend,4,37
5021,Coffee,21-01-2017 08:58,Morning,Weekend,3,43
5021,Pastry,21-01-2017 08:58,Morning,Weekend,4,54
5022,Coffee,21-01-2017 09:13,Morning,Weekend,5,43
5022,Medialuna,21-01-2017 09:13,Morning,Weekend,3,37
5022,Pastry,21-01-2017 09:13,Morning,Weekend,1,54
5023,Coffee,21-01-2017 09:15,Morning,Weekend,4,43
5024,Cake,21-01-2017 09:19,Morning,Weekend,1,49
5025,Medialuna,21-01-2017 09:21,Morning,Weekend,4,37
5026,Coffee,21-01-2017 09:22,Morning,Weekend,4,43
5027,Farm House,21-01-2017 09:45,Morning,Weekend,5,52
5028,Bread,21-01-2017 09:46,Morning,Weekend,4,35
5028,Brownie,21-01-2017 09:46,Morning,Weekend,3,83
5029,Brownie,21-01-2017 09:51,Morning,Weekend,2,83
5029,Coffee,21-01-2017 09:51,Morning,Weekend,3,43
5030,Scandinavian,21-01-2017 09:57,Morning,Weekend,3,43
5030,Bread,21-01-2017 09:57,Morning,Weekend,1,35
5030,Alfajores,21-01-2017 09:57,Morning,Weekend,4,92
5031,Bread,21-01-2017 09:59,Morning,Weekend,3,35
5032,Medialuna,21-01-2017 10:14,Morning,Weekend,5,37
5032,Bread,21-01-2017 10:14,Morning,Weekend,3,35
5033,Bread,21-01-2017 10:15,Morning,Weekend,3,35
5033,Pastry,21-01-2017 10:15,Morning,Weekend,5,54
5034,Coffee,21-01-2017 10:21,Morning,Weekend,3,43
5035,Scone,21-01-2017 10:28,Morning,Weekend,4,60
5035,Tea,21-01-2017 10:28,Morning,Weekend,3,39
5035,Juice,21-01-2017 10:28,Morning,Weekend,4,57
5035,Medialuna,21-01-2017 10:28,Morning,Weekend,4,37
5036,Tiffin,21-01-2017 10:30,Morning,Weekend,1,99
5036,Coffee,21-01-2017 10:30,Morning,Weekend,3,43
5037,Coffee,21-01-2017 10:38,Morning,Weekend,5,43
5037,Cake,21-01-2017 10:38,Morning,Weekend,3,49
5038,Bread,21-01-2017 10:42,Morning,Weekend,5,35
5038,Scone,21-01-2017 10:42,Morning,Weekend,5,60
5039,Medialuna,21-01-2017 10:56,Morning,Weekend,3,37
5039,Coffee,21-01-2017 10:56,Morning,Weekend,5,43
5040,Coffee,21-01-2017 10:57,Morning,Weekend,1,43
5041,Spanish Brunch,21-01-2017 10:59,Morning,Weekend,2,56
5041,Tea,21-01-2017 10:59,Morning,Weekend,2,39
5041,Alfajores,21-01-2017 10:59,Morning,Weekend,3,92
5042,Cake,21-01-2017 11:09,Morning,Weekend,5,49
5043,Coffee,21-01-2017 11:11,Morning,Weekend,3,43
5043,Coffee,21-01-2017 11:11,Morning,Weekend,5,43
5043,Toast,21-01-2017 11:11,Morning,Weekend,4,96
5043,Tiffin,21-01-2017 11:11,Morning,Weekend,2,99
5044,Brownie,21-01-2017 11:13,Morning,Weekend,3,83
5045,Pastry,21-01-2017 11:16,Morning,Weekend,2,54
5046,Afternoon with the baker,21-01-2017 11:19,Morning,Weekend,5,34
5047,Farm House,21-01-2017 11:32,Morning,Weekend,5,52
5048,Coffee,21-01-2017 11:35,Morning,Weekend,3,43
5048,Coffee,21-01-2017 11:35,Morning,Weekend,5,43
5048,Coke,21-01-2017 11:35,Morning,Weekend,3,65
5048,Juice,21-01-2017 11:35,Morning,Weekend,4,57
5048,Cake,21-01-2017 11:35,Morning,Weekend,5,49
5049,Bread,21-01-2017 11:37,Morning,Weekend,4,35
5049,Tiffin,21-01-2017 11:37,Morning,Weekend,4,99
5049,Cookies,21-01-2017 11:37,Morning,Weekend,1,72
5050,Scone,21-01-2017 11:38,Morning,Weekend,3,60
5050,Cake,21-01-2017 11:38,Morning,Weekend,3,49
5050,Coffee,21-01-2017 11:38,Morning,Weekend,4,43
5051,Coffee,21-01-2017 11:41,Morning,Weekend,3,43
5052,Coffee,21-01-2017 11:42,Morning,Weekend,3,43
5052,Coffee,21-01-2017 11:42,Morning,Weekend,2,43
5052,Alfajores,21-01-2017 11:42,Morning,Weekend,2,92
5052,Tiffin,21-01-2017 11:42,Morning,Weekend,2,99
5052,Brownie,21-01-2017 11:42,Morning,Weekend,3,83
5052,Bread,21-01-2017 11:42,Morning,Weekend,2,35
5054,Coffee,21-01-2017 11:43,Morning,Weekend,2,43
5054,Medialuna,21-01-2017 11:43,Morning,Weekend,1,37
5054,Cake,21-01-2017 11:43,Morning,Weekend,5,49
5055,Granola,21-01-2017 11:44,Morning,Weekend,3,69
5055,Coffee,21-01-2017 11:44,Morning,Weekend,1,43
5056,Cake,21-01-2017 11:49,Morning,Weekend,5,49
5056,Hot chocolate,21-01-2017 11:49,Morning,Weekend,2,97
5057,Tea,21-01-2017 11:52,Morning,Weekend,1,39
5057,Scone,21-01-2017 11:52,Morning,Weekend,4,60
5057,Tiffin,21-01-2017 11:52,Morning,Weekend,2,99
5058,Bread,21-01-2017 11:56,Morning,Weekend,3,35
5059,Tea,21-01-2017 12:02,Afternoon,Weekend,1,39
5060,Coffee,21-01-2017 12:04,Afternoon,Weekend,3,43
5060,Bread,21-01-2017 12:04,Afternoon,Weekend,3,35
5061,Coffee,21-01-2017 12:10,Afternoon,Weekend,2,43
5061,Coffee,21-01-2017 12:10,Afternoon,Weekend,1,43
5061,Juice,21-01-2017 12:10,Afternoon,Weekend,5,57
5061,Cake,21-01-2017 12:10,Afternoon,Weekend,1,49
5061,Scone,21-01-2017 12:10,Afternoon,Weekend,4,60
5061,Toast,21-01-2017 12:10,Afternoon,Weekend,3,96
5062,Jammie Dodgers,21-01-2017 12:12,Afternoon,Weekend,2,50
5062,Scone,21-01-2017 12:12,Afternoon,Weekend,1,60
5062,Tiffin,21-01-2017 12:12,Afternoon,Weekend,5,99
5062,Bread,21-01-2017 12:12,Afternoon,Weekend,2,35
5062,Hot chocolate,21-01-2017 12:12,Afternoon,Weekend,1,97
5062,Tea,21-01-2017 12:12,Afternoon,Weekend,2,39
5062,Coffee,21-01-2017 12:12,Afternoon,Weekend,2,43
5063,Scandinavian,21-01-2017 12:18,Afternoon,Weekend,2,43
5064,Afternoon with the baker,21-01-2017 12:32,Afternoon,Weekend,2,34
5065,Bread,21-01-2017 12:33,Afternoon,Weekend,3,35
5066,Cookies,21-01-2017 12:34,Afternoon,Weekend,4,72
5067,Bread,21-01-2017 12:34,Afternoon,Weekend,5,35
5068,Bread,21-01-2017 12:38,Afternoon,Weekend,5,35
5069,Spanish Brunch,21-01-2017 12:42,Afternoon,Weekend,2,56
5069,Coffee,21-01-2017 12:42,Afternoon,Weekend,3,43
5070,Scandinavian,21-01-2017 12:43,Afternoon,Weekend,4,43
5071,Scandinavian,21-01-2017 12:45,Afternoon,Weekend,5,43
5072,Brownie,21-01-2017 12:48,Afternoon,Weekend,1,83
5072,Scone,21-01-2017 12:48,Afternoon,Weekend,5,60
5073,Jammie Dodgers,21-01-2017 12:54,Afternoon,Weekend,1,50
5073,Cake,21-01-2017 12:54,Afternoon,Weekend,2,49
5075,Sandwich,21-01-2017 13:03,Afternoon,Weekend,5,39
5076,Hot chocolate,21-01-2017 13:05,Afternoon,Weekend,3,97
